6	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	127	127	127
127	6	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	127	127
127	127	7	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	127
127	127	127	7	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127
127	127	127	127	8	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127
127	127	127	127	127	8	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127
127	127	127	127	127	127	9	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127
127	127	127	127	127	127	127	9	15	20	26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	127
126	127	127	127	127	127	127	127	10	15	21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	127
121	126	127	127	127	127	127	127	127	10	16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	127
116	121	127	127	127	127	127	127	127	127	11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	126
111	116	122	127	127	127	127	127	127	127	127	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121
106	111	117	122	127	127	127	127	127	127	127	127	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116
101	106	112	117	123	127	127	127	127	127	127	127	127	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111
96	101	107	112	118	123	127	127	127	127	127	127	127	127	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106
91	96	102	107	113	118	124	127	127	127	127	127	127	127	127	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101
86	91	97	102	108	113	119	124	127	127	127	127	127	127	127	127	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96
81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	127	127	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91
76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	127	127	15	20	26	31	37	42	48	53	59	64	70	75	81	86
71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	127	127	15	21	26	32	37	43	48	54	59	65	70	76	81
66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	127	127	16	21	27	32	38	43	49	54	60	65	71	76
61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	127	127	16	22	27	33	38	44	49	55	60	66	71
56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	127	127	17	22	28	33	39	44	50	55	61	66
51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	127	127	17	23	28	34	39	45	50	56	61
46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127	127	127	18	23	29	34	40	45	51	56
41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127	127	127	127	18	24	29	35	40	46	51
36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127	127	127	127	127	19	24	30	35	41	46
31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127	127	127	127	127	127	19	25	30	36	41
26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	127	127	127	20	25	31	36
21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	127	127	127	20	26	31
16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	127	127	127	21	26
11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	127	127	127	21
6	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	127	127	127
0	6	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	127	127
0	0	7	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	127
127	0	0	7	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127
127	127	0	0	8	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127
127	127	127	0	0	8	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127
127	127	127	127	0	0	9	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127
127	127	127	127	127	0	0	9	15	20	26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	127
126	127	127	127	127	127	0	0	10	15	21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	127
121	126	127	127	127	127	127	0	0	10	16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	127
116	121	127	127	127	127	127	127	0	0	11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	126
111	116	122	127	127	127	127	127	127	0	0	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121
106	111	117	122	127	127	127	127	127	127	0	0	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116
101	106	112	117	123	127	127	127	127	127	127	0	0	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111
96	101	107	112	118	123	127	127	127	127	127	127	0	0	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106
91	96	102	107	113	118	124	127	127	127	127	127	127	0	0	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101
86	91	97	102	108	113	119	124	127	127	127	127	127	127	0	0	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96
81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	0	0	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91
76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	0	0	15	20	26	31	37	42	48	53	59	64	70	75	81	86
71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	0	0	15	21	26	32	37	43	48	54	59	65	70	76	81
66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	0	0	16	21	27	32	38	43	49	54	60	65	71	76
61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	0	0	16	22	27	33	38	44	49	55	60	66	71
56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	0	0	17	22	28	33	39	44	50	55	61	66
51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	0	0	17	23	28	34	39	45	50	56	61
46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127	0	0	18	23	29	34	40	45	51	56
41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127	127	0	0	18	24	29	35	40	46	51
36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127	127	127	0	0	19	24	30	35	41	46
31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127	127	127	127	0	0	19	25	30	36	41
26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	127	0	0	20	25	31	36
21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	127	0	0	20	26	31
16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	127	0	0	21	26
11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	127	0	0	21
6	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	127	0	0
0	6	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	127	0
0	0	7	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	0
127	0	0	7	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	0
127	127	0	0	8	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	0
127	127	127	0	0	8	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	0
127	127	127	127	0	0	9	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	0
127	127	127	127	127	0	0	9	15	20	26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	0
126	127	127	127	127	127	0	0	10	15	21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	0
121	126	127	127	127	127	127	0	0	10	16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	0
116	121	127	127	127	127	127	127	0	0	11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	0
111	116	122	127	127	127	127	127	127	0	0	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	0
106	111	117	122	127	127	127	127	127	127	0	0	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	0
101	106	112	117	123	127	127	127	127	127	127	0	0	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	0
96	101	107	112	118	123	127	127	127	127	127	127	0	0	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	0
91	96	102	107	113	118	124	127	127	127	127	127	127	0	0	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	0
86	91	97	102	108	113	119	124	127	127	127	127	127	127	0	0	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	0
81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	0	0	14	20	25	31	36	42	47	53	58	64	69	75	80	86	0
76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	0	0	15	20	26	31	37	42	48	53	59	64	70	75	81	0
71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	0	0	15	21	26	32	37	43	48	54	59	65	70	76	0
66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	0	0	16	21	27	32	38	43	49	54	60	65	71	0
61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	0	0	16	22	27	33	38	44	49	55	60	66	0
56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	0	0	17	22	28	33	39	44	50	55	61	0
51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	0	0	17	23	28	34	39	45	50	56	0
46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127	0	0	18	23	29	34	40	45	51	0
41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127	127	0	0	18	24	29	35	40	46	0
36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127	127	127	0	0	19	24	30	35	41	0
31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127	127	127	127	0	0	19	25	30	36	0
26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	127	0	0	20	25	31	0
21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	127	0	0	20	26	0
16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	127	0	0	21	0
11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	127	0	0	0
6	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	127	0	0
0	6	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	127	0
0	0	7	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	0
127	0	0	7	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	0
127	127	0	0	8	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	0
127	127	127	0	0	8	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	0
127	127	127	127	0	0	9	14	20	25	31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	0
127	127	127	127	127	0	0	9	15	20	26	31	37	42	48	53	59	64	70	75	81	86	92	97	103	108	114	119	125	127	127	0
126	127	127	127	127	127	0	0	10	15	21	26	32	37	43	48	54	59	65	70	76	81	87	92	98	103	109	114	120	125	127	0
121	126	127	127	127	127	127	0	0	10	16	21	27	32	38	43	49	54	60	65	71	76	82	87	93	98	104	109	115	120	126	0
116	121	127	127	127	127	127	127	0	0	11	16	22	27	33	38	44	49	55	60	66	71	77	82	88	93	99	104	110	115	121	0
111	116	122	127	127	127	127	127	127	0	0	11	17	22	28	33	39	44	50	55	61	66	72	77	83	88	94	99	105	110	116	0
106	111	117	122	127	127	127	127	127	127	0	0	12	17	23	28	34	39	45	50	56	61	67	72	78	83	89	94	100	105	111	0
101	106	112	117	123	127	127	127	127	127	127	0	0	12	18	23	29	34	40	45	51	56	62	67	73	78	84	89	95	100	106	0
96	101	107	112	118	123	127	127	127	127	127	127	0	0	13	18	24	29	35	40	46	51	57	62	68	73	79	84	90	95	101	0
91	96	102	107	113	118	124	127	127	127	127	127	127	0	0	13	19	24	30	35	41	46	52	57	63	68	74	79	85	90	96	0
86	91	97	102	108	113	119	124	127	127	127	127	127	127	0	0	14	19	25	30	36	41	47	52	58	63	69	74	80	85	91	0
81	86	92	97	103	108	114	119	125	127	127	127	127	127	127	0	0	14	20	25	31	36	42	47	53	58	64	69	75	80	86	0
76	81	87	92	98	103	109	114	120	125	127	127	127	127	127	127	0	0	15	20	26	31	37	42	48	53	59	64	70	75	81	0
71	76	82	87	93	98	104	109	115	120	126	127	127	127	127	127	127	0	0	15	21	26	32	37	43	48	54	59	65	70	76	0
66	71	77	82	88	93	99	104	110	115	121	126	127	127	127	127	127	127	0	0	16	21	27	32	38	43	49	54	60	65	71	0
61	66	72	77	83	88	94	99	105	110	116	121	127	127	127	127	127	127	127	0	0	16	22	27	33	38	44	49	55	60	66	0
56	61	67	72	78	83	89	94	100	105	111	116	122	127	127	127	127	127	127	127	0	0	17	22	28	33	39	44	50	55	61	0
51	56	62	67	73	78	84	89	95	100	106	111	117	122	127	127	127	127	127	127	127	0	0	17	23	28	34	39	45	50	56	0
46	51	57	62	68	73	79	84	90	95	101	106	112	117	123	127	127	127	127	127	127	127	0	0	18	23	29	34	40	45	51	0
41	46	52	57	63	68	74	79	85	90	96	101	107	112	118	123	127	127	127	127	127	127	127	0	0	18	24	29	35	40	46	0
36	41	47	52	58	63	69	74	80	85	91	96	102	107	113	118	124	127	127	127	127	127	127	127	0	0	19	24	30	35	41	0
31	36	42	47	53	58	64	69	75	80	86	91	97	102	108	113	119	124	127	127	127	127	127	127	127	0	0	19	25	30	36	0
